replication,treatment_proxy,outcome_proxy,sandwich_F_D,proximal_estimate,design_rank
1531,paco21,ph1,408.1984411171472,-1.2748134969488798,19
1531,pafi1,hema1,10.804757323621514,-1.7731347744291135,19
1531,pafi1,ph1,0.23313423072940662,-1.4211655928691527,19
1532,paco21,hema1,52.97803495454806,-0.6752616053343102,19
1532,paco21,ph1,379.83889152781177,-1.0304623589630284,19
1532,pafi1,hema1,17.31216796329082,-1.2840091836827456,19
1532,pafi1,ph1,0.9917009512292062,-0.9662911826975755,19
1533,paco21,hema1,77.60084996886015,-1.3403663188952437,19
1533,paco21,ph1,308.08745495970027,-1.4699356520169802,19
1533,pafi1,hema1,40.674947776841115,-1.5373118903104288,19
1533,pafi1,ph1,1.7461137368871935,-1.3799046115554177,19
1534,paco21,hema1,54.71913266049516,-1.5612060245726325,19
1534,paco21,ph1,322.8903670282036,-1.7082105514640897,19
1534,pafi1,hema1,20.730489229034227,-1.7546334700047492,19
1534,pafi1,ph1,8.460266622023843,-1.5596981465842141,19
1535,paco21,hema1,89.83131271964537,-1.426891258268094,19
1535,paco21,ph1,351.8416071607586,-1.4160482794601996,19
1535,pafi1,hema1,48.43221683654964,-1.4900740252860292,19
1535,pafi1,ph1,10.176014598938917,-1.3669788917434675,19
1536,paco21,hema1,56.68272672651649,-1.4812345841183292,19
1536,paco21,ph1,384.25390118914237,-1.5284314005016586,19
1536,pafi1,hema1,26.720144094220977,-1.4877309352166304,19
1536,pafi1,ph1,1.1508540056307883,-1.5066233440901287,19
1537,paco21,hema1,49.03500713741356,-1.5332461533355286,19
1537,paco21,ph1,232.83384453909275,-1.6680935807004742,19
1537,pafi1,hema1,18.99117221836648,-1.7808426836253153,19
1537,pafi1,ph1,0.4188821923608106,-2.3662478745217803,19
1538,paco21,hema1,51.19396834191067,-0.9092684521594347,19
1538,paco21,ph1,244.51203859215295,-1.1295760638111296,19
1538,pafi1,hema1,24.512455854234222,-1.2367636906496768,19
1538,pafi1,ph1,0.5454446218412508,-1.1205184896554357,19
1539,paco21,hema1,48.12397459251166,-1.0499467673023792,19
1539,paco21,ph1,336.14693675652666,-1.4056074347443397,19
1539,pafi1,hema1,24.67001339481464,-1.456916704512864,19
1539,pafi1,ph1,1.853879338856277,-1.2229579347651527,19
1540,paco21,hema1,57.36108920394775,-0.71176174583486,19
1540,paco21,ph1,284.0689838145117,-1.2050230264905155,19
1540,pafi1,hema1,26.091595367738773,-1.2481180965099445,19
1540,pafi1,ph1,1.5933310308457072,-0.9607168716023861,19
1541,paco21,hema1,41.003732227331234,-0.7910541044911205,19
1541,paco21,ph1,345.9484038105936,-0.9423712805360032,19
1541,pafi1,hema1,25.635288566904762,-0.9232283847805886,19
1541,pafi1,ph1,7.1827708695478165,-0.9324219953124733,19
1542,paco21,hema1,61.45394140637312,-1.2181852793144283,19
1542,paco21,ph1,424.5460693521737,-1.412165023280075,19
1542,pafi1,hema1,37.98980094559981,-1.354579305229559,19
1542,pafi1,ph1,2.5844343938009717,-1.4521447543061337,19
1543,paco21,hema1,53.9213204021119,-1.0747747305792639,19
1543,paco21,ph1,280.718038068438,-1.35476021036327,19
1543,pafi1,hema1,23.38282494762215,-1.650225395206367,19
1543,pafi1,ph1,1.711255076061097,-1.4507836521175552,19
1544,paco21,hema1,52.38260321978438,-0.5308567766538601,19
1544,paco21,ph1,400.66090842788634,-0.7912818302972933,19
1544,pafi1,hema1,47.732038155444435,-0.7076649153682096,19
1544,pafi1,ph1,13.202267613745242,-0.8233669874647429,19
1545,paco21,hema1,39.52710893897839,-0.7535673292000584,19
1545,paco21,ph1,425.88711631051274,-1.2644285508629194,19
1545,pafi1,hema1,8.279746189234718,-1.4412162992910127,19
1545,pafi1,ph1,5.685464979763102,-1.2195250589492788,19
1546,paco21,hema1,82.78171914667796,-1.3406236641031286,18
1546,paco21,ph1,386.7845605030588,-1.507703048669258,18
1546,pafi1,hema1,22.861346840492214,-1.5520153355812272,18
1546,pafi1,ph1,0.02556321072755989,-0.5498297663749945,18
1547,paco21,hema1,29.13985168334582,-1.0911875451725221,18
1547,paco21,ph1,290.3389952960165,-1.303498121715963,18
1547,pafi1,hema1,31.948614641285545,-1.5449534012020472,18
1547,pafi1,ph1,1.6234733416011808,-1.644191313573617,18
1548,paco21,hema1,47.411745709235085,-1.2296698507644142,18
1548,paco21,ph1,319.04580619106986,-1.2851030744843206,18
1548,pafi1,hema1,15.903740212414066,-1.5655687904568794,18
1548,pafi1,ph1,0.8323253822526941,-1.3481890304543898,18
1549,paco21,hema1,55.26113944291105,-1.3522337236506838,19
1549,paco21,ph1,298.37411154119144,-1.468703117282501,19
1549,pafi1,hema1,37.88660073554638,-1.57735626430373,19
1549,pafi1,ph1,7.702549510984924,-1.358953852088438,19
1550,paco21,hema1,55.54588151915393,-1.255286972038193,19
1550,paco21,ph1,397.382537609956,-1.4802489804855254,19
1550,pafi1,hema1,18.386720826472306,-1.494538598752355,19
1550,pafi1,ph1,0.6584751400232531,-1.4930831438036407,19
1551,paco21,hema1,51.50836212213583,-0.9511794159066955,19
1551,paco21,ph1,298.40021873835997,-1.0923671512444209,19
1551,pafi1,hema1,42.25809760897243,-1.1395939282304555,19
1551,pafi1,ph1,9.029601285928853,-1.0416791841504762,19
1552,paco21,hema1,51.38634028258919,-1.064480550783995,19
1552,paco21,ph1,324.5487251328285,-1.2588847353322963,19
1552,pafi1,hema1,26.0046422407499,-1.4014243358076537,19
1552,pafi1,ph1,8.644585340768229,-1.2448338924709361,19
1553,paco21,hema1,49.95509184421004,-1.0699506406575732,19
1553,paco21,ph1,339.4907450642307,-1.40648926732664,19
1553,pafi1,hema1,18.00844084386082,-2.042799453903969,19
1553,pafi1,ph1,3.1874974116797197,-0.5948369962179157,19
1554,paco21,hema1,75.1723958530655,-1.0446283939834837,19
1554,paco21,ph1,248.97127644325778,-1.0603166311959737,19
1554,pafi1,hema1,61.78824711099797,-1.1412666188658902,19
1554,pafi1,ph1,1.0450417758064037,-1.0065353342913013,19
1555,paco21,hema1,35.40002442430785,-0.8197681505909781,19
1555,paco21,ph1,305.73392432816297,-1.1781737494508746,19
1555,pafi1,hema1,38.01558436046347,-1.3951395838325735,19
1555,pafi1,ph1,3.5194743787777867,-0.7036066965321284,19
1556,paco21,hema1,47.95710224769047,-1.3149867119753367,19
1556,paco21,ph1,230.9070073259152,-1.3946155468136112,19
1556,pafi1,hema1,9.082236623947873,-1.216463804363962,19
1556,pafi1,ph1,0.05582792897619553,-2.5775948226638365,19
1557,paco21,hema1,42.19317354002123,-0.9743920031418184,18
1557,paco21,ph1,306.71846768634396,-1.0489925857154514,18
1557,pafi1,hema1,38.01274060618763,-1.073030363293925,18
1557,pafi1,ph1,2.4390281546845887,-1.0067822816404435,18
1558,paco21,hema1,36.947956774738245,-0.6818951100743463,19
1558,paco21,ph1,311.3642813854148,-1.3047392835853906,19
1558,pafi1,hema1,31.01455287579943,-1.0907159100187047,19
1558,pafi1,ph1,2.889395794428469,-1.309840485413196,19
1559,paco21,hema1,42.13142182286392,-1.4461763461202435,19
1559,paco21,ph1,351.9945170873372,-1.7300963364856474,19
1559,pafi1,hema1,21.28769133539158,-1.6656125232648922,19
1559,pafi1,ph1,11.0692030750616,-1.732647564235095,19
1560,paco21,hema1,32.42403858394188,-0.7955403803288494,19
1560,paco21,ph1,240.21911579247464,-1.0920137157016174,19
1560,pafi1,hema1,41.466525276223244,-1.0585527391780976,19
1560,pafi1,ph1,2.5855100440063663,-1.0967208827742656,19
1561,paco21,hema1,46.643578607176366,-1.353079984303428,19
1561,paco21,ph1,368.1512353917917,-1.457916867931707,19
1561,pafi1,hema1,41.0919218456877,-1.4627555087589075,19
1561,pafi1,ph1,4.350088700736589,-1.4620727350801224,19
1562,paco21,hema1,36.69662051006978,-0.981850943052165,19
1562,paco21,ph1,297.0593789808764,-1.1494044648797053,19
1562,pafi1,hema1,42.11091813982858,-1.2443945940676833,19
1562,pafi1,ph1,1.9331506249279335,-1.0756513842542446,19
1563,paco21,hema1,57.06454252553664,-1.232865630841809,19
1563,paco21,ph1,386.03059007877596,-1.4286762968059432,19
1563,pafi1,hema1,16.25611680709264,-1.3599493327586087,19
1563,pafi1,ph1,1.0913073611103479,-1.4865561884212837,19
1564,paco21,hema1,40.459917078854296,-1.377550134805276,19
1564,paco21,ph1,375.97334557452024,-1.6232719904853095,19
1564,pafi1,hema1,30.599567815637673,-1.6026354450823546,19
1564,pafi1,ph1,2.3851346308386328,-1.6216752861319572,19
1565,paco21,hema1,72.76502733676173,-0.9403877853773873,19
1565,paco21,ph1,248.62720716166805,-1.0563401705679547,19
1565,pafi1,hema1,46.11890728805812,-1.0532704490397256,19
1565,pafi1,ph1,3.9289415061798016,-1.044795579536371,19
1566,paco21,hema1,47.3935274366105,-1.4615594336028186,19
1566,paco21,ph1,435.74983183214243,-1.6483591191964124,19
1566,pafi1,hema1,18.95723420590287,-1.7639592868319658,19
1566,pafi1,ph1,2.3809381024488876,-1.6844151249539334,19
1567,paco21,hema1,76.08697990609043,-1.0245705339091435,19
1567,paco21,ph1,271.063260999932,-1.0912735709196446,19
1567,pafi1,hema1,34.69262382208891,-1.1314136362211453,19
1567,pafi1,ph1,2.2813500716822914,-1.007963844502418,19
1568,paco21,hema1,60.18941241818908,-0.8553293996039604,19
1568,paco21,ph1,419.35229344076157,-1.0224962953444217,19
1568,pafi1,hema1,35.95580742130202,-1.1259220016250067,19
1568,pafi1,ph1,10.372126732780185,-0.898828134047185,19
1569,paco21,hema1,72.9312967531202,-1.2084321046629978,19
1569,paco21,ph1,338.23495152771875,-1.3675155899730924,19
1569,pafi1,hema1,23.55186520288531,-1.5459746628090245,19
1569,pafi1,ph1,4.006895566997937,-1.1838237145149937,19
1570,paco21,hema1,42.892254397138494,-1.1504602514414821,18
1570,paco21,ph1,326.4683885978385,-1.1213508862466044,18
1570,pafi1,hema1,38.122077342971004,-1.2962405496030933,18
1570,pafi1,ph1,1.5106483928066066,-0.6533264738025686,18
1571,paco21,hema1,49.563603414957626,-0.38598784772924455,19
1571,paco21,ph1,262.1281960972726,-0.6483291387115895,19
1571,pafi1,hema1,18.905278076884475,-0.7816238887323932,19
1571,pafi1,ph1,2.2218401241241024,-0.5727422781691486,19
1572,paco21,hema1,66.72047814792967,-0.5757078688034031,19
1572,paco21,ph1,345.6519972332576,-0.7898499834081155,19
1572,pafi1,hema1,22.559346583991744,-1.1422404378271944,19
1572,pafi1,ph1,3.523877347252661,-0.7201645902387775,19
1573,paco21,hema1,55.263869138954604,-1.3609293655054415,19
1573,paco21,ph1,250.6146957183946,-1.5699463099739612,19
1573,pafi1,hema1,21.942504815407265,-1.793197503200437,19
1573,pafi1,ph1,7.480166712125913,-1.4272541328521295,19
1574,paco21,hema1,60.99045982917444,-1.5927457605673647,19
1574,paco21,ph1,266.177233454739,-1.7069322860773029,19
1574,pafi1,hema1,40.4950250886347,-1.5851654219102271,19
1574,pafi1,ph1,6.934919724374345,-1.989113107863904,19
1575,paco21,hema1,80.2185562390868,-1.7297430998860897,19
1575,paco21,ph1,283.8386964382111,-1.8211953237555556,19
1575,pafi1,hema1,45.513310876692465,-1.888797070794871,19
1575,pafi1,ph1,17.252801116638345,-1.7529228078416712,19
1576,paco21,hema1,62.14983978479845,-1.1900799885636546,19
1576,paco21,ph1,385.3344255671237,-1.2831935414510411,19
1576,pafi1,hema1,15.276809335277724,-1.1475178782268927,19
1576,pafi1,ph1,0.06036633814154316,-2.2319550360004405,19
1577,paco21,hema1,49.4589507596888,-1.5825237624093167,19
1577,paco21,ph1,460.8944684018289,-1.6131338367502868,19
1577,pafi1,hema1,33.23159734586204,-1.605423103401943,19
1577,pafi1,ph1,3.7271978685117673,-1.5520837624733512,19
1578,paco21,hema1,55.35801273545592,-1.1389831177851817,19
1578,paco21,ph1,343.0552825224984,-1.196340385902224,19
1578,pafi1,hema1,44.61599800496067,-1.1891072480190885,19
1578,pafi1,ph1,11.177057793634846,-1.193097882057421,19
1579,paco21,hema1,47.95754524594913,-1.4289208459638367,19
1579,paco21,ph1,401.05148046138606,-1.4376638165488516,19
1579,pafi1,hema1,28.890676584704746,-1.6360869437975392,19
1579,pafi1,ph1,3.1303621177001437,-1.1356696153105357,19
1580,paco21,hema1,56.73980749366777,-1.2721466673305353,19
1580,paco21,ph1,234.95383715202678,-1.681985728131784,19
1580,pafi1,hema1,42.643023952264784,-1.5565255118903094,19
1580,pafi1,ph1,8.882312914017714,-1.69194437746849,19
1581,paco21,hema1,48.879192647640245,-0.8994909506801692,19
1581,paco21,ph1,368.57532004207644,-1.0939074771180968,19
1581,pafi1,hema1,23.390264764477447,-1.1977913032663126,19
1581,pafi1,ph1,2.7256709424277212,-1.0078126200672388,19
1582,paco21,hema1,34.80011070537759,-1.0478806274344554,19
1582,paco21,ph1,316.22496362999385,-1.3028739841126957,19
1582,pafi1,hema1,10.120570613806619,-0.9320919913920666,19
1582,pafi1,ph1,5.507179782574142,-1.5783158669387263,19
1583,paco21,hema1,46.35546463735748,-1.1771124232555616,19
1583,paco21,ph1,398.0190529231042,-1.4920767180306833,19
1583,pafi1,hema1,22.27582208110717,-1.5653840552494942,19
1583,pafi1,ph1,9.91515074739483,-1.3904937685881547,19
1584,paco21,hema1,57.67833197792089,-0.7420542714503392,19
1584,paco21,ph1,257.5257294001485,-0.7889459023609044,19
1584,pafi1,hema1,31.53595998170417,-0.954195356126001,19
1584,pafi1,ph1,5.411930544824778,-0.8216659996948822,19
1585,paco21,hema1,60.761567726495315,-1.017921937466047,19
1585,paco21,ph1,300.6090175155657,-1.1422124715849102,19
1585,pafi1,hema1,37.34020617152273,-1.2642296972275835,19
1585,pafi1,ph1,5.049205956969596,-1.0062770109891392,19
1586,paco21,hema1,49.53445282164449,-0.7821878505403732,18
1586,paco21,ph1,275.2222409790409,-0.8590807185793555,18
1586,pafi1,hema1,22.2878746352691,-0.9619802825487603,18
1586,pafi1,ph1,2.1060861034667178,-0.7674907953956578,18
1587,paco21,hema1,36.45988820413451,-1.2187096336832461,19
1587,paco21,ph1,294.67355318568013,-1.2662778503729317,19
1587,pafi1,hema1,28.528667342173378,-1.3673010818367095,19
1587,pafi1,ph1,1.9862768784879958,-1.176077049119181,19
1588,paco21,hema1,60.681285846384206,-1.474011319583801,19
1588,paco21,ph1,265.42251116343283,-1.4584207462220733,19
1588,pafi1,hema1,17.176671741603116,-1.4189365361427897,19
1588,pafi1,ph1,9.084664322029246,-1.4891212731676056,19
1589,paco21,hema1,41.266231963889645,-1.4249399207966964,19
1589,paco21,ph1,262.0105921971161,-1.799246057225924,19
1589,pafi1,hema1,40.86038866937881,-1.7906041535830077,19
1589,pafi1,ph1,7.112473150973346,-1.77704238270028,19
1590,paco21,hema1,38.64314797111476,-0.7431955006444491,19
1590,paco21,ph1,263.83507533614414,-1.2141065400112248,19
1590,pafi1,hema1,15.71605011088343,-1.0367459713377922,19
1590,pafi1,ph1,2.702657390412048,-1.2935710665278175,19
1591,paco21,hema1,48.51014057493814,-1.1402778529349766,19
1591,paco21,ph1,282.10851744778466,-1.4342694167174317,19
1591,pafi1,hema1,30.511359375620724,-1.5231832867729072,19
1591,pafi1,ph1,2.0771823777902543,-0.9825888875547878,19
1592,paco21,hema1,38.28736906515024,-1.2836450048833077,19
1592,paco21,ph1,258.3134990879964,-1.4470526317602521,19
1592,pafi1,hema1,10.823692107374786,-1.6132948823367061,19
1592,pafi1,ph1,3.3922599676641916,-1.2409797887110194,19
1593,paco21,hema1,75.89925656618809,-1.4834280921375436,19
1593,paco21,ph1,251.07402057764034,-1.6766713040780628,19
1593,pafi1,hema1,18.677679807286424,-1.9586296659827458,19
1593,pafi1,ph1,3.5695920072036134,-1.3636803324670659,19
1594,paco21,hema1,65.80549588583976,-1.0800158591597893,19
1594,paco21,ph1,408.3057588496388,-1.1466466148379986,19
1594,pafi1,hema1,40.735373430292896,-1.3080219745474326,19
1594,pafi1,ph1,1.8597213893043951,-1.1494715834901716,19
1595,paco21,hema1,47.50152669498611,-1.2773909923386835,19
1595,paco21,ph1,234.83727610167978,-1.2493175066819224,19
1595,pafi1,hema1,48.90313884660934,-1.1993295941830722,19
1595,pafi1,ph1,2.509545978589387,-1.426867485183747,19
1596,paco21,hema1,46.42830512573515,-1.1781042679184208,19
1596,paco21,ph1,200.48284356779874,-1.3298991114986058,19
1596,pafi1,hema1,36.18330173554371,-1.824462792364254,19
1596,pafi1,ph1,3.3682879142540805,-1.220000392878009,19
1597,paco21,hema1,39.26949742276596,-0.9953451119398279,19
1597,paco21,ph1,216.1947449749648,-1.3539247465890119,19
1597,pafi1,hema1,28.445234443478817,-1.6399582889555575,19
1597,pafi1,ph1,1.7833022577399078,-1.4237545810975953,19
1598,paco21,hema1,69.61710665531481,-0.9867757203097041,19
1598,paco21,ph1,381.2986307607943,-1.2098632338510156,19
1598,pafi1,hema1,45.92740478938995,-1.2653912639761893,19
1598,pafi1,ph1,2.7220064081519904,-1.0602679298160023,19
1599,paco21,hema1,54.092342570412974,-1.3690276344953511,18
1599,paco21,ph1,429.50550794076764,-1.5628160111072102,18
1599,pafi1,hema1,20.20712941793978,-1.9947435191323852,18
1599,pafi1,ph1,2.9305630605496304,-1.4518050641325286,18
1600,paco21,hema1,39.45161411070794,-1.2552200457669622,19
1600,paco21,ph1,406.5258331597787,-1.549753561778448,19
1600,pafi1,hema1,23.52608288046218,-1.398473406864135,19
1600,pafi1,ph1,0.496771368066861,-1.5502017928146505,19
1601,paco21,hema1,49.70715553078991,-0.8186912310525164,18
1601,paco21,ph1,321.1700378146533,-0.9706102971569993,18
1601,pafi1,hema1,18.760533618020943,-1.0269937182573994,18
1601,pafi1,ph1,1.9371259210738714,-0.9331228838481412,18
1602,paco21,hema1,49.628226939306444,-1.2082296642352115,18
1602,paco21,ph1,319.2578768347604,-1.5427967576049784,18
1602,pafi1,hema1,16.42098345993889,-1.7458049306148942,18
1602,pafi1,ph1,0.9053804486039349,-0.3884028200253389,18
1603,paco21,hema1,62.33144660310964,-1.4817260155842533,18
1603,paco21,ph1,294.6784643471976,-1.6720215000201148,18
1603,pafi1,hema1,26.04934487200655,-1.9758761396277902,18
1603,pafi1,ph1,0.18170469919125323,-1.3812792419725537,18
1604,paco21,hema1,32.12293905598879,-1.2734192223732785,19
1604,paco21,ph1,331.5710445849016,-1.4341633030048124,19
1604,pafi1,hema1,28.160908181993875,-1.3911399618325484,19
1604,pafi1,ph1,9.587280795871097,-1.4406315567368764,19
1605,paco21,hema1,51.127924927686024,-1.3841236613820571,18
1605,paco21,ph1,485.928157738102,-1.449620306391893,18
1605,pafi1,hema1,44.311950598487314,-1.4116703143233733,18
1605,pafi1,ph1,10.301010322001222,-1.4832038063655606,18
1606,paco21,hema1,57.91584453735376,-1.503131291146965,19
1606,paco21,ph1,321.80170858505363,-1.5185438011417642,19
1606,pafi1,hema1,19.258517645047565,-1.5939807175138452,19
1606,pafi1,ph1,7.758942731200506,-1.2884950608540056,19
1607,paco21,hema1,37.35053355138906,-1.3361550849159327,19
1607,paco21,ph1,209.03968523278658,-1.5744209898350265,19
1607,pafi1,hema1,20.790443247695382,-1.5889726920418727,19
1607,pafi1,ph1,0.5697457550223681,-1.463852397258062,19
1608,paco21,hema1,18.232619983771865,-1.471206053681177,19
1608,paco21,ph1,304.83908817749176,-1.7775855444792363,19
1608,pafi1,hema1,9.00713678505207,-1.5340268353649205,19
1608,pafi1,ph1,0.25023554570511614,-1.3476538602018795,19
1609,paco21,hema1,44.14525711583032,-1.04125761295262,19
1609,paco21,ph1,256.6862206022662,-1.1339253402249048,19
1609,pafi1,hema1,9.75641988236871,-1.3620467821204036,19
1609,pafi1,ph1,0.609134364387408,-1.2643457482485432,19
1610,paco21,hema1,49.78641636111672,-1.4283421420880302,19
1610,paco21,ph1,230.1432794586628,-1.6444426354687487,19
1610,pafi1,hema1,26.121312731857838,-1.489182953842653,19
1610,pafi1,ph1,5.585299835047146,-1.7203275745076467,19
1611,paco21,hema1,35.09769304808402,-1.1934495709602266,19
1611,paco21,ph1,434.54541921190145,-1.5225281365833676,19
1611,pafi1,hema1,5.861005673591553,-1.9053147650717566,19
1611,pafi1,ph1,5.450483829769387,-1.3966161264731891,19
1612,paco21,hema1,54.232642060143185,-1.1737975206444071,19
1612,paco21,ph1,268.8493690211708,-1.4287724365566423,19
1612,pafi1,hema1,24.493289429476384,-1.5034046068773095,19
1612,pafi1,ph1,0.7953472785090645,-1.222743375512422,19
1613,paco21,hema1,58.57769191366458,-1.07594826057194,19
1613,paco21,ph1,299.96178604443287,-1.07666111729205,19
1613,pafi1,hema1,9.196327260916703,-1.181032777477511,19
1613,pafi1,ph1,0.19188331971695713,-0.8516383827757423,19
1614,paco21,hema1,81.2072348278834,-1.0312309800804034,19
1614,paco21,ph1,319.6894344264825,-1.3037522526057435,19
1614,pafi1,hema1,35.495283301425886,-1.3673883685947705,19
1614,pafi1,ph1,5.527981660519574,-1.1556914922154309,19
1615,paco21,hema1,65.32654042893245,-1.3411282417208819,18
1615,paco21,ph1,456.8715000755376,-1.5531132188755155,18
1615,pafi1,hema1,11.108859296957515,-1.4126953709388304,18
1615,pafi1,ph1,16.028477728764855,-1.5799159671678904,18
1616,paco21,hema1,48.08604790568437,-1.275880161668861,18
1616,paco21,ph1,316.27099007714645,-1.7395931623312035,18
1616,pafi1,hema1,33.402244752975996,-1.464137519263523,18
1616,pafi1,ph1,3.8711239518155467,-2.1314318351614023,18
1617,paco21,hema1,39.997580891621816,-1.050863280470444,19
1617,paco21,ph1,407.3731925520356,-1.2688330309385163,19
1617,pafi1,hema1,29.796007444161642,-1.277337184254358,19
1617,pafi1,ph1,2.5108192693066815,-1.2408418404603756,19
1618,paco21,hema1,46.37370023393951,-1.4786153186809636,19
1618,paco21,ph1,193.62958368655,-1.5538960691935118,19
1618,pafi1,hema1,9.262475921430461,-1.6174377464832506,19
1618,pafi1,ph1,1.9295474761598255,-1.5190071283983284,19
1619,paco21,hema1,51.912835785040215,-1.628064335891253,19
1619,paco21,ph1,320.2347890150383,-1.7962117579940045,19
1619,pafi1,hema1,17.35927624187582,-1.9254019125645134,19
1619,pafi1,ph1,4.127284945945931,-1.6048382881053471,19
1620,paco21,hema1,50.44302543598276,-0.9504147887777927,19
1620,paco21,ph1,326.98699000660065,-1.37908754904093,19
1620,pafi1,hema1,14.653469188188973,-1.6527996764591801,19
1620,pafi1,ph1,0.10842119920662797,-1.3950878279711088,19
1621,paco21,hema1,36.7762935613385,-0.4792297713043394,18
1621,paco21,ph1,431.9125238235853,-0.9480119425040135,18
1621,pafi1,hema1,13.783688294366394,-1.3770642227505774,18
1621,pafi1,ph1,3.016186504848259,-0.5529280531957501,18
1622,paco21,hema1,53.72656563397821,-0.8928238461756762,19
1622,paco21,ph1,250.0486856802106,-1.0660101477941863,19
1622,pafi1,hema1,9.040395436583326,-1.232277240552801,19
1622,pafi1,ph1,2.8267352139476407,-1.1458165646516298,19
1623,paco21,hema1,58.457856568323976,-1.3904956606174361,18
1623,paco21,ph1,358.15852786130796,-1.489116302336763,18
1623,pafi1,hema1,12.531340270262126,-1.6814848667869529,18
1623,pafi1,ph1,0.1417061673097147,-1.933988564839845,18
1624,paco21,hema1,75.32277373865524,-1.0677776759817004,19
1624,paco21,ph1,230.7805878394601,-1.082526255924168,19
1624,pafi1,hema1,19.284083331867976,-1.1219074570758796,19
1624,pafi1,ph1,10.200319622899473,-1.062410324663732,19
1625,paco21,hema1,66.54299750845855,-0.7526207765184603,18
1625,paco21,ph1,450.24172191738506,-0.9084019851074314,18
1625,pafi1,hema1,43.2638228576658,-1.1519591121653612,18
1625,pafi1,ph1,1.604683369038613,-0.7721723460960874,18
1626,paco21,hema1,59.34775453876807,-1.4412702401430781,19
1626,paco21,ph1,235.6502998846509,-1.5713488600551941,19
1626,pafi1,hema1,32.62753915966722,-1.7355040485502007,19
1626,pafi1,ph1,4.558487575645931,-1.099443227564641,19
1627,paco21,hema1,65.08854044848934,-0.9758807563104118,19
1627,paco21,ph1,279.2186932174257,-0.9742489986050712,19
1627,pafi1,hema1,32.374248910971865,-0.9413024122564568,19
1627,pafi1,ph1,2.755253426153371,-1.0065246447778047,19
1628,paco21,hema1,46.4881930205694,-0.593316032875887,19
1628,paco21,ph1,464.89028184132343,-0.9964009318918309,19
1628,pafi1,hema1,45.63562596521985,-1.0560473199744205,19
1628,pafi1,ph1,2.060799043876621,-1.0493673794330047,19
1629,paco21,hema1,48.74304109245448,-0.8799569100283399,18
1629,paco21,ph1,247.8041239475381,-1.1598085380803598,18
1629,pafi1,hema1,18.310010359827327,-1.336670046557845,18
1629,pafi1,ph1,1.0429257848196716,-0.35012130517457307,18
1630,paco21,hema1,46.56203557094931,-1.3714386839904442,19
1630,paco21,ph1,316.274449320785,-1.6420203104248732,19
1630,pafi1,hema1,32.9931737919953,-1.6863752173147053,19
1630,pafi1,ph1,0.8540643494681343,-1.631113032359422,19
1631,paco21,hema1,38.034565826091004,-1.430035355977289,18
1631,paco21,ph1,270.2317275132335,-1.4396303404723474,18
1631,pafi1,hema1,22.51672086648086,-1.6419803278692948,18
1631,pafi1,ph1,2.3815796843606987,-1.2626918209098266,18
1632,paco21,hema1,52.97343058313421,-1.076613921511514,19
1632,paco21,ph1,437.33169682992616,-1.293907344457905,19
1632,pafi1,hema1,34.08615487164682,-1.4227597834704728,19
1632,pafi1,ph1,1.6731081160877372,-1.200809420537549,19
1633,paco21,hema1,59.973917724350216,-1.2776981839470345,19
1633,paco21,ph1,232.2282298342701,-1.3445589381546816,19
1633,pafi1,hema1,20.990796939893475,-1.499471610236994,19
1633,pafi1,ph1,5.160970460330279,-1.2992446717327422,19
1634,paco21,hema1,55.478259389186974,-1.1717114188350872,19
1634,paco21,ph1,460.74109760943844,-1.4520025349132153,19
1634,pafi1,hema1,35.3790691992017,-1.4204222232256556,19
1634,pafi1,ph1,11.587732562446401,-1.4485650484818975,19
1635,paco21,hema1,47.2321962351332,-1.2061821310638219,18
1635,paco21,ph1,314.35125033391955,-1.1885023884997161,18
1635,pafi1,hema1,31.523020230473115,-1.3039925497221698,18
1635,pafi1,ph1,8.641788288462793,-1.2259023555155824,18
1636,paco21,hema1,42.161672101706095,-1.5794334424613796,19
1636,paco21,ph1,247.27684058076613,-1.508598384959627,19
1636,pafi1,hema1,30.850418185028097,-1.5437686134709727,19
1636,pafi1,ph1,0.004126676804261311,-3.146174467922203,19
1637,paco21,hema1,55.956576237093294,-0.7986504707630931,19
1637,paco21,ph1,310.75827970346586,-1.1301670676782138,19
1637,pafi1,hema1,17.641499385415635,-1.0439556368468499,19
1637,pafi1,ph1,2.8530737743846424,-1.0578031211567274,19
1638,paco21,hema1,58.54972360447402,-0.7345246602408568,19
1638,paco21,ph1,373.4321978925698,-0.9778539009397124,19
1638,pafi1,hema1,30.296156191272797,-0.9903674444251898,19
1638,pafi1,ph1,3.8009409348048186,-0.8196408785147198,19
1639,paco21,hema1,53.49334237513996,-1.3864496044969254,19
1639,paco21,ph1,195.0773902901989,-1.4358965319061547,19
1639,pafi1,hema1,16.308136269229415,-1.4176629545934216,19
1639,pafi1,ph1,5.59022879741364,-1.434653172907056,19
1640,paco21,hema1,38.246661463955,-0.8912227776716328,19
1640,paco21,ph1,252.68390488609907,-1.0451120600469126,19
1640,pafi1,hema1,21.074660632761763,-1.2908849651877023,19
1640,pafi1,ph1,7.887126358744938,-0.7402597288338332,19
1641,paco21,hema1,51.13401551882813,-0.6962179826163774,18
1641,paco21,ph1,317.920185836394,-0.841048612594685,18
1641,pafi1,hema1,17.60679956941198,-1.1251790760765454,18
1641,pafi1,ph1,1.7398530652425432,-0.7956481747287559,18
1642,paco21,hema1,47.570231678084205,-0.8212074142368505,19
